loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
1771458304,01/19/2021,TERRARIUM LLC,6701 Rockfish Gap Tpke,Crozet,VA,22932-3601,01/13/2022,Paid in Full,67893.72,67893.72,Virginia National Bank,15,444220,Subchapter S Corporation,Virginia National Bank,68510.42,12/14/2021
6599628405,02/10/2021,UNITED SMILES PC,12712 Jefferson Davis Hwy Unit A,Chester,VA,23831-5369,11/11/2021,Paid in Full,67887,67887,Atlantic Union Bank,9,621210,Subchapter S Corporation,Atlantic Union Bank,68375.41,11/01/2021
7636907306,04/30/2020,CKS BUILDING SERVICES INC,3332 HOLLOMAN RD. FALLS CHURCH,FALLS CHURCH,VA,22042,07/13/2021,Paid in Full,67883,67883,"Wells Fargo Bank, National Association",7,238210,Corporation,"Wells Fargo Bank, National Association",68630.64,06/25/2021
5250638509,02/27/2021,SAGETOPIA LLC,203 Liberty St SW,Leesburg,VA,20175-2721,10/14/2021,Paid in Full,67877,67877,"Capital One, National Association",6,541430,Limited  Liability Company(LLC),"Capital One, National Association",68206.96,08/30/2021
7205628506,03/05/2021,SHRIHARI LLC,11829 Fishing Point Dr,Newport News,VA,23606-2503,01/20/2022,Paid in Full,67876.9,67876.9,Truist Bank,18,721110,Limited  Liability Company(LLC),Truist Bank,68389.75,12/14/2021
6299877401,05/14/2020,W.F PARKER HEATING & AIR INC,168 Hope Road,Stafford,VA,22554,07/14/2021,Paid in Full,67867,67867,Celtic Bank Corporation,7,236115,Subchapter S Corporation,Celtic Bank Corporation,68579.14,06/02/2021
9167367109,04/15/2020,"THE HAMMER COMPANY, LLC",5111 Prestwick Dr,Fairfax,VA,22030-4524,04/24/2021,Paid in Full,67861.95,67861.95,FVCbank,6,711120,Limited  Liability Company(LLC),FVCbank,68462.48,03/18/2021
6120518504,03/02/2021,CEMARK INC,13531 E Boundary Rd Ste A,Midlothian,VA,23112-3953,11/11/2021,Paid in Full,67860,67860,Citizens and Farmers Bank,9,323111,Corporation,Citizens and Farmers Bank,68302.48,10/27/2021
4629727701,05/01/2020,GONE 4 GOOD SHRED,5713 KINGS GROVE DRIVE,CHESTERFIELD,VA,23832,06/09/2021,Paid in Full,67844,67844,"Wells Fargo Bank, National Association",7,561499,Corporation,"Wells Fargo Bank, National Association",68522.44,05/07/2021
6584978500,03/04/2021,LANDMARK BAKERY & CAFE INC.,670 S Pickett St,Alexandria,VA,22304-4620,11/16/2021,Paid in Full,67844,67844,Truist Bank,8,722515,Subchapter S Corporation,Truist Bank,68279.33,10/25/2021
7709238402,02/12/2021,DISTINGUISHED DESIGNS LLC,417 Woodbridge Dr,Chesapeake,VA,23322-5747,09/25/2021,Paid in Full,67843,67843,"Bank of America, National Association",7,238390,Limited  Liability Company(LLC),"Bank of America, National Association",68203.59,08/26/2021
8949518810,04/23/2021,NBV MARKETING,232 Central Park Ave,Virginia Beach,VA,23462-3021,09/16/2022,Paid in Full,67840,67840,TowneBank,6,812112,Limited  Liability Company(LLC),TowneBank,68725.69,08/11/2022
4330088102,07/16/2020,CAVALIER GARAGE LLC,233 HIGHWAY LN,VIRGINIA BEACH,VA,23454-4516,03/19/2021,Paid in Full,67827,67827,Southern Bank and Trust Company,9,811111,Limited  Liability Company(LLC),Southern Bank and Trust Company,68194.4,02/04/2021
3681698704,03/31/2021,ISLAND MOTELS LLC,4417 Deep Hole Rd,Chincoteague Island,VA,23336-2623,03/12/2022,Paid in Full,67818.47,67818.47,Calvin B. Taylor Banking Company,13,721110,Limited  Liability Company(LLC),Calvin B. Taylor Banking Company,68405.61,02/14/2022
5121467710,05/01/2020,"KEVIN GALLAGHER INSURANCE AGENCY, INC.",4001 9TH ST N STE 101,ARLINGTON,VA,22203-1900,04/16/2021,Paid in Full,67812,67812,"Bank of America, National Association",3,524210,Corporation,"Bank of America, National Association",68402.8,03/19/2021
3664738004,06/25/2020,"DEITERS OF VIRGINIA ENTITIES, LLC",11505 Little Bay Harbor Way,SPOTSYLVANIA,VA,22551-8901,05/19/2021,Paid in Full,67810.68,67810.68,Truist Bank,15,812990,Limited  Liability Company(LLC),Truist Bank,68368.23,04/26/2021
3481158505,02/24/2021,QW FAIROAKS INC,11935U Fair Oaks Mall,Fairfax,VA,22033-3302,01/12/2022,Paid in Full,67809,67809,"Wells Fargo Bank, National Association",10,722513,Corporation,"Wells Fargo Bank, National Association",68325.46,12/01/2021
3755688302,01/22/2021,JERRY EPPS LANDSCAPE COMPANY,5240 Halifax Rd,Halifax,VA,24558-3178,07/23/2021,Paid in Full,67808.67,67808.67,Benchmark Community Bank,12,561730,Corporation,Benchmark Community Bank,68109.63,07/07/2021
4997617108,04/13/2020,IMAAN INTERNATIONAL INC.,2000 INTERNATIONAL PKWY STE 101,FREDERICKSBURG,VA,22406-1211,06/17/2021,Paid in Full,67800,67808.36,Truist Bank,11,541512,Corporation,Truist Bank,68531.65,05/13/2021
2278278909,04/26/2021,CHARLES REAMON,463 Harcourt Pl,Newport News,VA,23602-6409,02/18/2022,Paid in Full,67805,67805,Loan Source Incorporated,4,484121,Self-Employed Individuals,"Blue Ridge Bank, National Association",68234.12,12/14/2021
3800038404,02/05/2021,COMPLETE RESTORATION SERVICES OF WINCHESTER INC.,3070 Shawnee Dr Ste B,Winchester,VA,22601-6515,07/20/2021,Paid in Full,67805,67805,First Bank,8,236118,Subchapter S Corporation,First Bank,26511.74,06/15/2021
9992028010,07/08/2020,REAMON LOGISTICS LLC,463 Harcourt Place,Newport News,VA,23602-6409,03/18/2022,Paid in Full,67805,67805,Fed ¿ Kabbage,4,488510,Self-Employed Individuals,"Kabbage, Inc.",68616.8,09/27/2021
3640537209,04/27/2020,ARBOR CYCLE LANDSCAPE LLC,125 S AUGUSTA ST STE 3000,STAUNTON,VA,24401-4389,06/09/2021,Paid in Full,67803,67803,DuPont Community CU,11,541320,Limited  Liability Company(LLC),DuPont Community CU,68494.03,05/06/2021
6495258309,01/27/2021,IMMOVABLE FORCE,929 W Broad St Ste 103,Falls Church,VA,22046-3121,07/06/2022,Paid in Full,67802,67802,Manufacturers and Traders Trust Company,7,611620,Sole Proprietorship,Manufacturers and Traders Trust Company,68712.22,06/03/2022
1179567209,04/15/2020,"MWM CLEANING & RESTORATION, INC.",14240 Z Sullyfield Circle,Chantilly,VA,20151,03/19/2021,Paid in Full,67800,67800,Manufacturers and Traders Trust Company,8,236118,Subchapter S Corporation,Manufacturers and Traders Trust Company,68372.12,02/25/2021
1579477804,05/21/2020,"TIDEWATER VASCULAR ACCESS CENTER, LLC","4560 SOUTH BLVD., #202",VIRGINIA BEACH,VA,23452-1136,04/20/2021,Paid in Full,67800,67800,Truist Bank,6,621492,Limited  Liability Company(LLC),Truist Bank,68359.35,03/23/2021
2123187110,04/10/2020,SNEADCO INC,118 E MAIN ST,BOYCE,VA,22620-9638,05/22/2021,Paid in Full,67800,67800,Bank of Clarke,4,238990,Corporation,Bank of Clarke,68442.22,04/02/2021
2605998508,02/20/2021,SHAWSVILLE FAMILY DENTISTRY P.L.L.C.,401 Franklin Dr,Blacksburg,VA,24060-3613,12/18/2021,Paid in Full,67800,67800,First-Citizens Bank & Trust Company,5,621210,Limited  Liability Company(LLC),First-Citizens Bank & Trust Company,68260.67,10/29/2021
2977847209,04/16/2020,"DEYOUNGS, INC.",6139 Jefferson Ave. Suite G,Newport News,VA,23605,05/01/2021,Paid in Full,67800,67800,The Old Point National Bank of Phoebus,7,448210,Corporation,The Old Point National Bank of Phoebus,68380.07,03/03/2021
3831627106,04/12/2020,PEDERSEN LAW PLLC,4266 Casey Boulevard,Williamsburg,VA,23188-2861,05/12/2021,Paid in Full,67800,67800,Atlantic Union Bank,6,541110,Limited  Liability Company(LLC),Atlantic Union Bank,68445.98,03/31/2021
4562007103,04/13/2020,ABC CONTRACTING CORP,"567 Central Dr., Suite 101",VIRGINIA BEACH,VA,23454-5228,06/15/2021,Paid in Full,67800,67800,TowneBank,11,238160,Subchapter S Corporation,TowneBank,68536.38,05/21/2021
4743077101,04/13/2020,QUEENS CORPORATION CHOS CLEANERS,15463 Warwick Blvd.,NEWPORT NEWS,VA,23608-1515,07/29/2021,Paid in Full,67800,67800,TowneBank,14,812320,Limited  Liability Company(LLC),TowneBank,68568.4,06/10/2021
4963407204,04/27/2020,CARPET CARE OF CENTRAL VIRGINIA INC,304 OAKLEY AVE,LYNCHBURG,VA,24501,03/18/2022,Paid in Full,67800,67800,Bank of the James,11,561740,Subchapter S Corporation,Bank of the James,68713.42,08/27/2021
5101147003,04/05/2020,WOODY HOGG & ASSOCIATES INC.,9137 CHAMBERLAYNE RD SUITE 100,MECHANICSVILLE,VA,23116-2510,04/10/2021,Paid in Full,67800,67800,Village Bank,9,531210,Corporation,Village Bank,68434.68,03/15/2021
5578377206,04/27/2020,JEMS STRATEGIC GROUP II LLC,9 North 25th Street PH5,Richmond,VA,23223,08/14/2021,Paid in Full,77400,67800,Primis Bank,9,561599,Limited  Liability Company(LLC),Primis Bank,68563.45,06/15/2021
5621598401,02/09/2021,ANA M. ARANGO D.D.S. P.C.,6303 Little River Tpke Ste 140,Alexandria,VA,22312-5045,12/18/2021,Paid in Full,67800,67800,First-Citizens Bank & Trust Company,6,621210,Corporation,First-Citizens Bank & Trust Company,68295.96,11/08/2021
5649147107,04/13/2020,"EXECUTIVE SERVICES OF VIRGINIA, INC.",9316 Chapel Green Rd,KING GEORGE,VA,22485-6509,,Exemption 4,67800,67800,Truist Bank,6,236115,Subchapter S Corporation,Truist Bank,,
5664047208,04/27/2020,AKTA ENTERPRISES INC.,720 S HIGHLAND AVE,COVINGTON,VA,24426-1828,08/13/2021,Paid in Full,67800,67800,First-Citizens Bank & Trust Company,12,721110,Subchapter S Corporation,First-Citizens Bank & Trust Company,68583.88,07/02/2021
5831057100,04/14/2020,"PROPERTY SISTERS, LLC",10019 Latimer Court,FAIRFAX,VA,22032-2748,06/18/2021,Paid in Full,67800,67800,Truist Bank,8,531110,Limited  Liability Company(LLC),Truist Bank,68536.38,05/20/2021
6010147002,04/06/2020,"BBF CONSULTING, INC.",4224 Rivercliff Cres. E,SUFFOLK,VA,23435-1342,06/15/2021,Paid in Full,67800,67800,TowneBank,13,722513,Subchapter S Corporation,TowneBank,68545.8,05/11/2021
6225487203,04/27/2020,FIFTH AND FEDERAL BARRELL STATION LLC,5115 Cottontown Rd,FOREST,VA,24551-4897,10/07/2021,Paid in Full,67800,67800,Select Bank,76,722511,Subchapter S Corporation,Select Bank,68202.3,07/09/2021
6250387210,04/27/2020,COMPLETE RESTORATION SERVICES OF WINCHESTER INC,3070 B SHAWNEE DR,WINCHESTER,VA,22601,02/24/2021,Paid in Full,67800,67800,First Bank,8,236118,Subchapter S Corporation,First Bank,68270.83,01/13/2021
6417867106,04/14/2020,TIDEWATER SCALE & BUTCHER SUPPLIES INC,424 West 25th Street,NORFOLK,VA,23517,03/13/2021,Paid in Full,67800,67800,TowneBank,6,423440,Subchapter S Corporation,TowneBank,68370.65,02/25/2021
7568997101,04/14/2020,RICHARD ATACK CONSTRUCTION II LC,4130 Innslake Drive,GLEN ALLEN,VA,23060,04/15/2021,Paid in Full,67800,67800,TowneBank,3,236115,Limited  Liability Company(LLC),TowneBank,68427.15,03/29/2021
7778147004,04/08/2020,"WILLIAM C BIGELOW, DDS PC",110 MacTanly Place,STAUNTON,VA,24401-2362,02/06/2021,Paid in Full,67800,67800,Farmers & Merchants Bank,4,621210,Corporation,Farmers & Merchants Bank,68340.52,01/25/2021
8911868303,01/30/2021,STRASBURG HOTEL GROUP LLC,21 Signal Knob Dr,Strasburg,VA,22657-3787,02/18/2022,Paid in Full,67798.5,67798.5,First Bank,13,721110,Corporation,First Bank,68421.87,01/03/2022
1661798703,03/27/2021,NORTH AMERICAN DIGITAL COMMUNICATIONS INC.,9250 Mosby St Ste A,Manassas,VA,20110-5038,11/16/2021,Paid in Full,67792,67792,Primis Bank,6,518210,Corporation,Primis Bank,68172.75,10/25/2021
7519788304,01/28/2021,MANASSAS COLLISION CENTER LLC,9114 Owens Drive 9114 Owens Drive,Manassas Park,VA,20111,03/11/2022,Paid in Full,67792,67792,Atlantic Union Bank,6,811121,Limited  Liability Company(LLC),Atlantic Union Bank,68503.82,02/16/2022
4402098606,03/18/2021,RAISING HOPE LLC,707 London St,Portsmouth,VA,23704-2412,12/01/2022,Paid in Full,67790,67790,The Harbor Bank of Maryland,25,621610,Partnership,The Harbor Bank of Maryland,68607.25,06/09/2022
6083977702,05/01/2020,COATES INSURANCE AGENCY INC,5372 TWIN HICKORY RD,GLEN ALLEN,VA,23059-5682,04/16/2021,Paid in Full,67789,67789,"Bank of America, National Association",5,524210,Corporation,"Bank of America, National Association",68370.31,03/11/2021
2164098404,02/03/2021,EMERSON LOGGING INC.,281 Tomahawk Mill Rd,Chatham,VA,24531-3969,01/07/2022,Paid in Full,67785,67785,The First Bank and Trust Company,6,113310,Corporation,The First Bank and Trust Company,68338.58,12/21/2021
9525968305,01/30/2021,RAPPAHANNOCK PRESS INC.,276 Virginia St,Urbanna,VA,23175-2041,04/19/2022,Paid in Full,67783.55,67783.55,Loan Source Incorporated,14,511110,Corporation,"Blue Ridge Bank, National Association",68522.67,03/07/2022
1344007210,04/15/2020,"RED HILL GENERAL STORE, INC",1035 Sylvatus Hwy,HILLSVILLE,VA,24343,04/20/2021,Paid in Full,67772.85,67772.87,Truist Bank,10,443141,Corporation,Truist Bank,68360.23,03/02/2021
8514837305,05/01/2020,"H & H INSURANCE AGENCY, INC.",3046 Bill Tuck Hwy,So,VA,24592,03/18/2022,Paid in Full,67763,67763,Customers Bank,8,524210,Corporation,Customers Bank,68193.71,12/28/2020
9051998507,03/12/2021,VELOCITY WINGS FAIRFAX LLC,10697 Braddock Rd,Fairfax,VA,22032-2237,01/22/2022,Paid in Full,67760,67760,Sandy Spring Bank,15,722511,Limited  Liability Company(LLC),Sandy Spring Bank,68237.1,12/01/2021
5802517707,05/01/2020,"THE RODDER'S JOURNAL, INC.",9415 ATLEE COMMERCE BLVD STE E,ASHLAND,VA,23005-7987,06/18/2021,Paid in Full,67755,67755,"Bank of America, National Association",4,511199,Corporation,"Bank of America, National Association",68421.41,04/29/2021
5190518407,02/08/2021,A & H OF FALLS CHURCH INC,5930 Leesburg Pike,Falls Church,VA,22041-2202,01/21/2022,Paid in Full,67750,67750,Celtic Bank Corporation,10,812990,Subchapter S Corporation,Celtic Bank Corporation,68304.99,12/15/2021
5461487309,04/30/2020,A & H OF FALLS CHURCH INC,5930 leesburg pike,falls church,VA,22041,08/10/2021,Paid in Full,67750,67750,Celtic Bank Corporation,10,812990,Subchapter S Corporation,Celtic Bank Corporation,68555.58,07/09/2021
5777837009,04/06/2020,VISUALEYES OPTOMETRISTS PLLC,9600H MAIN ST,FAIRFAX,VA,22031-3700,02/19/2022,Paid in Full,67750,67750,Loan Source Incorporated,10,621320,Limited  Liability Company(LLC),Stearns Bank National Association,68388.52,03/25/2021
7936048404,02/12/2021,GODWIN-JONES & PRICE PC,20 S Auburn Ave N/A,Richmond,VA,23221-2910,08/20/2021,Paid in Full,67746,67746,"SouthState Bank, National Association",5,541110,Corporation,"SouthState Bank, National Association",67984.99,06/30/2021
6545837200,04/28/2020,DESIGNTECH PAINTING,7071 Hunters Pointe Dr,Gloucester,VA,23061,05/13/2021,Paid in Full,67745.7,67745.7,Mid Penn Bank,5,238320,Sole Proprietorship,Mid Penn Bank,68393.46,04/21/2021
3489597103,04/11/2020,"GHD HOLDINGS, LLC",600 Peter Jefferson Pkwy Ste 370,Charlottesville,VA,22911-8608,03/20/2021,Paid in Full,67745,67745,Pathward National Association,6,523999,Limited  Liability Company(LLC),Pathward National Association,68283.25,02/02/2021
4270768603,03/18/2021,CHUNG & PRESS P.C.,6718 Whittier Ave Ste 200,McLean,VA,22101-4531,04/12/2022,Paid in Full,67745,67745,"Chain Bridge Bank, National Association",5,541110,Corporation,"Chain Bridge Bank, National Association",68409.28,03/17/2022
3887178500,02/24/2021,INDILEO CORP,7938L Tysons Corner Ctr,McLean,VA,22102-4527,09/13/2022,Charged Off,67737,67737,"TD Bank, National Association",13,448310,Corporation,"TD Bank, National Association",,
9359297204,04/28/2020,INDILEO CORPORATION,7938L Tysons Corner Center,Mclean,VA,22102,11/20/2021,Charged Off,67737,67737,"TD Bank, National Association",13,448310,Corporation,"TD Bank, National Association",,
7806507101,04/14/2020,THE ROOF DOCS LLC,"2106 Gallows Road,D2",Vienna,VA,22182,02/17/2021,Paid in Full,67733,67733,Cross River Bank,4,238160,Limited  Liability Company(LLC),Cross River Bank,68217.34,01/07/2021
8896907307,05/01/2020,BANHMIBAR LLC,407 Cameron St,Alexandria,VA,22314,09/28/2021,Paid in Full,67600,67730,Truist Bank,12,722511,Limited  Liability Company(LLC),Truist Bank,68574.74,08/04/2021
2438478507,02/20/2021,SALON CITI LLC,11877 Grand Commons Ave # A 11877 Grand Commons Ave # A,Fairfax,VA,22030-8631,12/09/2021,Paid in Full,67725,67725,"PNC Bank, National Association",9,812112,Limited  Liability Company(LLC),"PNC Bank, National Association",68191.55,11/01/2021
6560067704,05/01/2020,SIGMA THREAT MANAGEMENT ASSOCIATES LLC,1800 DIAGONAL RD STE 600,ALEXANDRIA,VA,22314-2840,04/16/2021,Paid in Full,67722,67722,"Bank of America, National Association",11,561110,Limited  Liability Company(LLC),"Bank of America, National Association",68276.76,02/25/2021
3869907701,05/01/2020,DIFFERENTIAL PRESSURE INSTUMENTS INC,1619D DIAMOND SPRINGS RD,VIRGINIA BEACH,VA,23455,06/09/2021,Paid in Full,67721,67721,"Wells Fargo Bank, National Association",4,423490,Corporation,"Wells Fargo Bank, National Association",68405.63,05/11/2021
2459657102,04/10/2020,"AMC SPECIALTY, INC.",528 S MILITARY HWY,VIRGINIA BEACH,VA,23464-1818,10/01/2021,Paid in Full,201100,67717.49,Truist Bank,20,561730,Corporation,Truist Bank,68590.29,08/02/2021
5817587709,05/01/2020,"MOMENTUM CHIROPRACTIC AND REHAB, LLC",9830 LIBERIA AVE,MANASSAS,VA,20110-5836,05/18/2022,Paid in Full,77717,67717,"Bank of America, National Association",7,621310,Limited  Liability Company(LLC),"Bank of America, National Association",63847.78,05/27/2021
4997338310,01/23/2021,FULL CIRCLE GRIEF CENTER,10611 Patterson Ave Ste 201,Richmond,VA,23238-4733,10/07/2021,Paid in Full,67710,67710,Manufacturers and Traders Trust Company,12,621330,Non-Profit Organization,Manufacturers and Traders Trust Company,68114.4,09/01/2021
6695447305,04/30/2020,SALONENCOLOR LLC,25825 PLANTING FIELD DRIVE,CHANTILLY,VA,20152,12/16/2021,Paid in Full,67708,67708,"Wells Fargo Bank, National Association",8,611511,Limited  Liability Company(LLC),"Wells Fargo Bank, National Association",68707.85,10/28/2021
9997898600,03/26/2021,SIMON COOK FILMS LLC,13404 Country Way Cir,Fredericksburg,VA,22407-2338,11/20/2021,Paid in Full,67708.33,67708,"Readycap Lending, LLC",5,541921,Limited  Liability Company(LLC),"Readycap Lending, LLC",68093.84,10/27/2021
3231678505,02/23/2021,EAST MAIN RIDES,302 E Main St,Marion,VA,24354-3316,03/09/2022,Paid in Full,67707,67707,The First Bank and Trust Company,5,441120,Corporation,The First Bank and Trust Company,68331.41,02/07/2022
7489638303,01/28/2021,OMMA LLC,112 W. Main st 112 W. Main st,Salem,VA,24153,01/14/2022,Paid in Full,67707,67707,Atlantic Union Bank,2,541611,Limited  Liability Company(LLC),Atlantic Union Bank,68301.32,12/15/2021
1134927304,04/28/2020,L & B UNIVERSAL SERVICE INC,3852 DULLES SOUTH COURT STE G,Chantilly,VA,20151,08/06/2021,Paid in Full,67705,67705,Manufacturers and Traders Trust Company,9,238220,Corporation,Manufacturers and Traders Trust Company,68495.2,07/02/2021
3840247101,04/12/2020,"J & M PRINTING, INC.",1001 N Fairfax St. #100A,ALEXANDRIA,VA,22314-1503,05/06/2021,Paid in Full,67705,67705,John Marshall Bank,9,323111,Corporation,John Marshall Bank,68357.94,04/05/2021
7652688406,02/12/2021,JAE YI INC.,12500 Dillingham Sq,Woodbridge,VA,22192-5259,03/03/2022,Paid in Full,67705,67705,Truist Bank,22,611620,Corporation,Truist Bank,68355.72,02/01/2022
4528507107,04/13/2020,LAURAL SPR INVESTMENTS INC.,510 Waterman Drive,HARRISONBURG,VA,22802-5305,02/06/2021,Paid in Full,67704,67704,Farmers & Merchants Bank,8,326111,Corporation,Farmers & Merchants Bank,68206.14,01/08/2021
1383237103,04/10/2020,"WHITE GOODS SERVICES, INC.",1209 Baker Rd Ste 201,VIRGINIA BEACH,VA,23455-3647,07/29/2021,Paid in Full,67700,67700,TowneBank,5,238220,Subchapter S Corporation,TowneBank,68493.59,06/17/2021
1770847305,04/28/2020,ONE STOP AUTO INC,7210-B Warwick Blvd,Newport News,VA,23607,07/22/2021,Paid in Full,67700,67700,Truist Bank,6,811121,Corporation,Truist Bank,68448.46,06/16/2021
1896737204,04/15/2020,"ARTISAN DENTAL, PLLC",9241 Old Keene Mill Road,Burke,VA,22015,02/11/2021,Paid in Full,67700,67700,Atlantic Union Bank,6,621210,Limited  Liability Company(LLC),Atlantic Union Bank,68188.94,01/20/2021
2026727104,04/10/2020,DULLES ASPHALT & CONCRETE INC,43139 ARUNDELL CT,BROADLANDS,VA,20148-5021,11/11/2021,Paid in Full,67700,67700,Atlantic Union Bank,7,238990,Corporation,Atlantic Union Bank,68499.24,06/24/2021
2041487200,04/15/2020,"NOVA LIQUIDATION, LLC",2039 U.S. 211W,Luray,VA,22835,03/17/2021,Paid in Full,67700,67700,Customers Bank,10,453998,Limited  Liability Company(LLC),"Readycap Lending, LLC",68243.45,02/25/2021
2211507306,04/29/2020,MEE GIN INC,5580 Vincent Gate Terrace,Alexandria,VA,22312,05/04/2021,Paid in Full,67700,67700,"Capital One, National Association",12,722511,Subchapter S Corporation,"Capital One, National Association",68166.38,01/26/2021
2532587102,04/10/2020,"MIKE SHUPE'S HEATING, AIR CONDITIONING AND REFRIGERATION COM",118 McCanant Dr.,GALAX,VA,24333-2334,05/21/2021,Paid in Full,67700,67700,Skyline National Bank,12,238220,Limited  Liability Company(LLC),Skyline National Bank,68364.02,04/14/2021
2988128305,01/21/2021,CITE DESIGN INC.,310 N Adams St,Richmond,VA,23220-4251,10/16/2021,Paid in Full,67700,67700,Village Bank,8,541320,Corporation,Village Bank,68141.93,09/29/2021
3327817105,04/11/2020,LAUREN V WOLCOTT CPA PC,350 West 22nd Street Suite 109,NORFOLK,VA,23517-2107,05/13/2021,Paid in Full,67700,67700,TowneBank,3,541213,Subchapter S Corporation,TowneBank,68341.27,04/01/2021
4688227105,04/13/2020,"DESIGN FORUM, INC",310 N Adams Street,RICHMOND,VA,23220-4251,03/06/2021,Paid in Full,67700,67700,Village Bank,8,541320,Corporation,Village Bank,68258.53,02/16/2021
5171167200,04/27/2020,MOUNTAIN SPORTS LTD.,"1021 Commonwealth Ave,",Bristol,VA,24201,05/06/2021,Paid in Full,67700,67700,Regions Bank,14,451110,Partnership,Regions Bank,68349.18,04/19/2021
5325867300,04/30/2020,FORENSIC PSYCHOLOGY ASSOCIATES PC,5900 Harbour Park Drive,Midlothian,VA,23112,04/21/2021,Paid in Full,67700,67700,Truist Bank,5,621330,Corporation,Truist Bank,68271.69,03/23/2021
5474647101,04/13/2020,"CR ELECTRICAL DISTRIBUTION SERVICES, INC",707 Alexander Lee Parkway,WILLIAMSBURG,VA,23185-5857,03/19/2021,Paid in Full,67700,67700,Truist Bank,6,238210,Corporation,Truist Bank,68235.96,02/09/2021
5540337101,04/13/2020,"INTERSTATE 1795, LLC",541 Warrenton Road,FREDERICKSBURG,VA,22406-1025,02/24/2021,Paid in Full,67700,67700,Truist Bank,25,721110,Limited  Liability Company(LLC),Truist Bank,68207.75,01/25/2021
5660177008,04/06/2020,"AUTOMATED SOLUTIONS, INC.",204 S. Bayard Ave,WAYNESBORO,VA,22980-5704,05/08/2021,Paid in Full,67700,67700,Select Bank,4,423430,Subchapter S Corporation,Select Bank,68378.85,04/15/2021
5702267010,04/06/2020,"CHAPMAN PLUMBING, HEATING, & AIR CONDITIONING",119 West Main St,COVINGTON,VA,24426-1460,06/04/2020,Paid in Full,67700,67700,Highlands Community Bank,8,238220,Corporation,Highlands Community Bank,68038.5,10/14/2020
5866837109,04/14/2020,ONE STOP PHARMACY INC,4409 CORUM LN,HAYMARKET,VA,20169-8201,05/20/2021,Paid in Full,67700,67700,Truist Bank,7,621399,Corporation,Truist Bank,68346.91,04/01/2021
6623477010,04/07/2020,EAST MAIN RIDES,302 EAST MAIN ST,MARION,VA,24354-3316,03/11/2021,Paid in Full,67700,67700,The First Bank and Trust Company,10,441120,Corporation,The First Bank and Trust Company,68234.08,02/02/2021
6792997700,05/01/2020,SALON CITI LLC,11877 GRAND COMMONS AVE,FAIRFAX,VA,22030-8631,08/11/2021,Paid in Full,67700,67700,"PNC Bank, National Association",7,812112,Limited  Liability Company(LLC),"PNC Bank, National Association",68510.52,07/12/2021
6874488504,03/04/2021,AIRLINE BINGO INC,5710 George Washington Memorial Highway,Yorktown,VA,23692,03/19/2022,Paid in Full,67700,67700,Truist Bank,5,531120,Corporation,Truist Bank,68354.43,02/17/2022
7430388306,01/28/2021,QUEEN'S CORPORATION,11710 Jefferson Ave Ste C,Newport News,VA,23606-4405,11/11/2021,Paid in Full,67700,67700,TowneBank,14,812320,Limited  Liability Company(LLC),TowneBank,68147.57,10/06/2021
7743157007,04/08/2020,CROWDER'S CUSTOM CABINETS INC,2107 MINGEE DR,HAMPTON,VA,23661-1031,02/27/2021,Paid in Full,67700,67700,The Old Point National Bank of Phoebus,6,238350,Subchapter S Corporation,The Old Point National Bank of Phoebus,68228.44,01/26/2021
7955237009,04/08/2020,"ROBERT M. GALUMBECK, LLC",206 MAIN ST,TAZEWELL,VA,24651-6110,03/16/2021,Paid in Full,67700,67700,The National Bank of Blacksburg,8,541110,Limited  Liability Company(LLC),The National Bank of Blacksburg,68254.58,02/11/2021
8025127205,04/28/2020,ULTIMATE AUTOMOTIVE GROUP LLC,185 Commonwealth Ct,WINCHESTER,VA,22602,05/19/2021,Paid in Full,67700,67700,First Bank,6,441120,Limited  Liability Company(LLC),First Bank,68324.34,04/06/2021
8422157109,04/15/2020,BREEDEN ENTERPRISES LLC,714 East Main Street,STANLEY,VA,22851-4120,05/21/2021,Paid in Full,67700,67700,"Blue Ridge Bank, National Association",13,445120,Limited  Liability Company(LLC),"Blue Ridge Bank, National Association",68352.55,04/05/2021
8455237105,04/15/2020,"MICHAEL D DOTY, DDS, PC",699 McBroom Street,Abingdon,VA,24210,04/17/2021,Paid in Full,67700,67700,First Community Bank,4,621210,Subchapter S Corporation,First Community Bank,68282.41,03/05/2021
9170467105,04/15/2020,"JAMES C. FELTHOUSE, INC.",44 Whisk Dr.,WHITE STONE,VA,22578,09/24/2021,Paid in Full,67700,67700,"Blue Ridge Bank, National Association",6,333210,Corporation,Blue Ridge Bank National Association,68580.1,08/11/2021
9209277105,04/15/2020,DESKA SERVICES LLC,4609 Pinecrest Office Park Drive,Suite B,VA,22312,03/02/2021,Paid in Full,67700,67700,Manufacturers and Traders Trust Company,12,238990,Limited  Liability Company(LLC),Manufacturers and Traders Trust Company,68052.41,11/02/2020
9212447000,04/09/2020,BOWMAN R. BROWNE DDS PC,"5705 Lee Farm Ln, Suite B",SUFFOLK,VA,23435-1721,08/21/2021,Paid in Full,67700,67700,TowneBank,7,621210,Subchapter S Corporation,TowneBank,68134.72,02/16/2021
